Year,Team,Player,G,W,L,IP,ERA,FIP,WHIP,K%,BB%,HR/9,BABIP,V_R_ERA,V_R_WHIP,V_R_AVG,V_R_OBP,V_L_ERA,V_L_WHIP,V_L_AVG,V_L_OBP
2024,삼성,이재익,9,1,0,9.2,17.69,6.47,3.41,10.3,6.9,1.86,0.587,13.50,3.50,0.600,0.636,23.40,3.60,0.516,0.545
2024,SSG,엘리아스,22,7,7,123.2,4.08,4.31,1.26,19.8,5.7,0.95,0.313,3.72,1.22,0.257,0.319,4.44,1.24,0.263,0.296
2024,SSG,앤더슨,24,11,3,115.2,3.89,3.64,1.31,31.9,10.7,0.86,0.330,4.23,1.12,0.205,0.293,3.81,1.43,0.248,0.337
2024,SSG,김광현,31,12,10,162.1,4.93,5.18,1.45,21.7,10.3,1.33,0.309,4.26,1.34,0.260,0.324,6.17,1.66,0.259,0.375
2024,SSG,노경은,77,8,5,83.2,2.90,4.76,1.23,20.3,9.1,1.08,0.265,4.19,1.09,0.234,0.288,1.77,1.38,0.238,0.329
2024,SSG,오원석,29,6,9,121.2,5.03,5.62,1.54,20.4,11.8,1.26,0.308,4.62,1.57,0.259,0.370,5.24,1.47,0.263,0.358
2024,SSG,조병현,76,4,6,73.0,3.58,3.61,1.14,31.8,10.3,0.99,0.270,3.50,1.17,0.237,0.297,4.01,0.95,0.165,0.239
2024,SSG,문승원,62,6,1,60.0,4.50,5.23,1.52,20.0,9.1,1.50,0.324,4.40,1.60,0.306,0.360,3.33,1.44,0.252,0.333
2024,SSG,송영진,26,5,10,99.1,5.80,5.42,1.64,14.7,11.2,0.91,0.317,6.55,1.80,0.303,0.385,5.50,1.53,0.267,0.348
2024,SSG,한두솔,69,2,1,59.1,5.01,3.69,1.57,24.9,11.4,0.46,0.360,4.50,1.33,0.266,0.333,4.86,1.71,0.266,0.373
2024,SSG,시라카와,5,2,2,23.0,5.09,4.24,1.65,25.5,8.5,1.17,0.400,3.55,1.11,0.240,0.283,5.40,2.00,0.341,0.426
2024,SSG,이기순,10,1,1,19.2,3.66,6.30,1.78,25.5,24.5,0.92,0.233,7.71,1.86,0.192,0.400,0.82,1.64,0.162,0.367
2024,SSG,이로운,62,1,3,56.0,5.95,5.77,1.96,14.8,15.5,0.64,0.344,6.98,2.02,0.310,0.429,4.91,1.79,0.282,0.380
2024,SSG,박종훈,10,1,4,35.0,6.94,6.83,1.66,20.7,12.8,1.80,0.319,11.05,2.05,0.306,0.413,4.76,1.41,0.258,0.387
2024,SSG,박민호,19,2,0,22.2,4.76,6.36,1.41,10.2,7.1,1.59,0.280,2.63,0.95,0.250,0.288,8.22,2.35,0.371,0.450
2024,SSG,박시후,11,0,0,14.2,6.75,5.13,1.70,15.7,10.0,0.61,0.347,16.20,2.80,0.391,0.500,1.93,0.96,0.200,0.282
2024,SSG,박성빈,3,0,0,2.1,0.00,3.46,0.43,22.2,0.0,0.00,0.167,0.00,0.00,0.000,0.167,0.00,1.50,0.333,0.333
2024,SSG,정동윤,3,0,0,1.2,0.00,3.15,1.20,28.6,14.3,0.00,0.250,0.00,0.75,0.200,0.200,0.00,3.00,0.000,0.500
2024,SSG,김택형,6,0,1,7.0,9.00,8.77,2.29,2.7,16.2,1.29,0.321,6.75,2.63,0.300,0.500,11.25,2.00,0.333,0.429
2024,SSG,장지훈,18,0,0,21.1,6.75,6.38,1.83,9.9,9.9,1.27,0.342,5.23,2.32,0.375,0.444,8.38,1.45,0.278,0.357
2024,SSG,백승건,10,0,0,9.1,7.71,8.53,2.36,9.8,17.6,1.93,0.314,9.64,2.57,0.364,0.462,7.36,2.73,0.313,0.455
2024,SSG,최현석,2,0,0,0.2,54.00,32.73,12.00,10.0,30.0,13.50,0.800,27.00,6.00,0.600,0.667,99.99,99.99,1.000,1.000
2024,SSG,고효준,26,2,1,22.0,8.18,6.38,1.95,24.8,18.3,1.64,0.339,11.70,2.30,0.310,0.444,2.38,1.41,0.205,0.333
2024,SSG,신헌민,3,0,0,3.0,18.00,16.43,3.33,0.0,16.7,6.00,0.417,13.50,3.00,0.444,0.583,27.00,4.00,0.750,0.667
2024,SSG,김주온,2,0,0,4.2,15.43,9.25,2.36,16.0,12.0,3.86,0.375,3.86,2.14,0.364,0.417,27.00,2.50,0.444,0.455
2024,SSG,서진용,51,0,1,47.0,5.55,5.18,1.66,18.0,12.3,0.96,0.343,5.84,1.70,0.276,0.396,6.16,1.74,0.329,0.375
2024,SSG,이건욱,10,1,2,19.0,11.37,7.99,2.58,16.0,14.2,2.37,0.433,10.64,2.09,0.348,0.446,16.50,3.83,0.486,0.561
2024,SSG,최민준,32,1,0,39.1,7.78,6.53,2.16,19.8,11.9,2.06,0.419,11.32,2.18,0.352,0.438,4.32,2.16,0.360,0.442
2024,SSG,더거,6,0,3,22.2,12.71,5.13,2.07,15.5,8.6,0.79,0.422,16.88,2.25,0.423,0.474,9.58,1.84,0.302,0.380
2024,롯데,윌커슨,32,12,8,196.2,3.84,3.67,1.21,20.5,3.3,0.82,0.321,4.58,1.34,0.294,0.315,2.93,1.08,0.247,0.273
2024,롯데,반즈,25,9,6,150.2,3.35,3.90,1.23,27.4,7.4,1.08,0.322,3.59,1.16,0.236,0.299,3.10,1.36,0.268,0.323
2024,롯데,박세웅,30,6,11,173.1,4.78,4.57,1.41,16.3,7.4,0.68,0.317,6.25,1.48,0.286,0.348,3.53,1.29,0.256,0.315
2024,롯데,김원중,56,3,6,63.1,3.55,3.71,1.42,24.5,11.2,0.57,0.324,4.45,1.55,0.265,0.358,2.97,1.29,0.239,0.305
2024,롯데,김진욱,19,4,3,84.2,5.31,5.27,1.57,22.4,11.3,1.38,0.319,7.14,1.82,0.303,0.388,3.18,1.38,0.223,0.322
2024,롯데,한현희,57,5,3,76.1,5.19,4.46,1.52,20.5,7.0,0.83,0.371,4.87,1.42,0.295,0.347,5.70,1.63,0.305,0.396
2024,롯데,박진,38,2,4,49.1,4.38,4.27,1.44,16.4,5.1,0.73,0.352,2.48,1.14,0.257,0.302,6.86,1.73,0.361,0.382
2024,롯데,김상수,74,8,4,73.2,4.15,4.40,1.32,17.4,8.1,0.61,0.297,3.73,1.20,0.233,0.316,4.45,1.42,0.275,0.326
2024,롯데,정현수,18,1,1,23.2,4.56,3.48,1.35,24.0,11.5,0.00,0.328,4.50,1.13,0.250,0.323,3.52,1.37,0.218,0.333
2024,롯데,김강현,26,0,0,25.1,3.55,5.20,1.82,19.5,14.6,0.71,0.342,5.23,2.52,0.318,0.483,1.93,1.21,0.255,0.293
2024,롯데,전미르,36,1,5,33.2,5.88,5.12,1.60,21.9,13.5,1.07,0.315,5.00,1.50,0.250,0.354,7.36,1.50,0.250,0.338
2024,롯데,박진형,7,0,0,6.1,4.26,3.66,1.11,16.7,4.2,0.00,0.353,0.00,1.25,0.308,0.357,11.57,0.86,0.250,0.333
2024,롯데,최준용,27,1,2,21.2,5.40,6.01,1.94,11.4,13.3,0.83,0.351,2.63,1.46,0.245,0.351,11.57,3.00,0.441,0.524
2024,롯데,구승민,66,5,3,57.2,4.84,5.00,1.79,22.2,12.5,0.94,0.371,4.41,1.38,0.240,0.347,6.04,2.33,0.350,0.445
2024,롯데,임준섭,24,0,0,11.1,7.94,7.52,2.03,5.4,19.6,0.00,0.308,5.40,1.80,0.200,0.429,8.68,2.14,0.306,0.479
2024,롯데,이민석,18,0,2,31.0,7.26,6.56,2.03,13.1,16.3,0.87,0.340,6.62,1.75,0.286,0.390,7.82,2.37,0.308,0.455
2024,롯데,진승현,7,0,1,6.1,8.53,4.78,1.89,15.6,15.6,0.00,0.318,13.50,2.40,0.200,0.400,3.38,1.50,0.364,0.364
2024,롯데,정우준,8,0,0,8.1,4.32,8.28,2.04,12.5,17.5,2.16,0.308,3.86,2.36,0.350,0.458,4.91,1.64,0.231,0.375
2024,롯데,박준우,2,0,0,2.0,9.00,4.58,2.00,10.0,10.0,0.00,0.375,0.00,3.00,0.333,0.500,13.50,1.50,0.333,0.333
2024,롯데,김도규,5,0,1,4.0,9.00,7.51,2.75,20.0,24.0,0.00,0.417,9.00,5.00,0.250,0.667,9.00,2.00,0.364,0.438
2024,롯데,홍민기,3,0,0,3.2,12.27,5.49,2.45,8.3,4.2,0.00,0.421,0.00,6.00,0.400,0.571,8.10,1.80,0.333,0.375
2024,롯데,윤성빈,1,0,1,1.0,45.00,20.03,6.00,11.1,22.2,9.00,0.600,99.99,99.99,1.000,1.000,9.00,2.00,0.250,0.400
2024,롯데,진해수,54,2,1,27.2,6.18,5.90,1.66,17.2,7.8,1.63,0.352,11.57,4.29,0.600,0.625,5.92,1.48,0.281,0.352
2024,롯데,현도훈,8,0,1,10.0,9.00,6.53,2.10,16.0,12.0,1.80,0.382,5.06,1.50,0.250,0.348,13.50,2.57,0.391,0.462
2024,롯데,이인복,8,0,3,33.0,9.55,7.87,1.88,12.6,8.2,2.73,0.348,10.26,1.56,0.338,0.355,9.19,2.30,0.391,0.475
2024,롯데,송재영,19,0,1,8.1,10.80,6.69,1.68,22.5,12.5,2.16,0.333,16.20,0.60,0.200,0.200,9.45,1.80,0.280,0.387
2024,롯데,나균안,26,4,7,73.0,8.51,6.42,2.21,19.5,12.4,1.85,0.420,8.31,2.57,0.379,0.482,7.20,1.77,0.313,0.378
2024,롯데,최이준,23,3,0,24.2,7.30,6.16,2.27,13.5,12.7,1.10,0.425,6.00,1.67,0.362,0.406,10.00,3.33,0.419,0.526
2024,KT,쿠에바스,31,7,12,173.1,4.10,4.32,1.25,20.9,8.0,0.88,0.285,3.78,1.03,0.214,0.275,4.57,1.49,0.264,0.335
2024,KT,엄상백,29,13,10,156.2,4.88,4.67,1.31,23.6,6.2,1.49,0.317,4.91,1.23,0.269,0.301,4.81,1.38,0.269,0.334
2024,KT,벤자민,28,11,8,149.2,4.63,4.94,1.26,24.4,7.5,1.68,0.285,4.38,1.28,0.253,0.309,4.55,1.23,0.226,0.299
2024,KT,박영현,66,10,2,76.2,3.52,4.13,1.11,28.1,7.1,1.41,0.271,3.71,1.15,0.220,0.281,3.57,1.02,0.215,0.259
2024,KT,김민,71,8,4,77.1,4.31,3.67,1.44,22.9,8.0,0.58,0.358,4.50,1.31,0.255,0.320,4.50,1.58,0.294,0.357
2024,KT,고영표,18,6,8,100.0,4.95,3.77,1.55,17.3,3.1,0.54,0.394,4.73,1.34,0.297,0.340,4.13,1.57,0.336,0.366
2024,KT,우규민,45,4,1,43.1,2.49,2.55,1.13,21.5,1.1,0.21,0.338,3.51,1.05,0.260,0.264,0.56,1.38,0.308,0.333
2024,KT,육청명,13,1,5,44.2,5.44,6.50,1.61,9.6,9.6,1.21,0.299,7.78,1.88,0.352,0.406,3.18,1.50,0.250,0.367
2024,KT,김민수,75,5,3,81.1,5.20,4.36,1.44,20.9,9.2,0.89,0.319,4.35,1.21,0.219,0.293,5.97,1.67,0.301,0.371
2024,KT,조이현,16,1,2,40.0,6.30,6.52,1.58,10.3,5.4,2.03,0.308,7.64,1.25,0.261,0.293,5.40,1.75,0.337,0.382
2024,KT,소형준,6,2,0,8.1,3.24,5.53,0.96,10.0,3.3,1.08,0.250,2.08,0.69,0.231,0.286,4.91,1.36,0.286,0.333
2024,KT,박시영,26,0,1,25.1,4.62,4.73,1.34,20.9,6.4,1.42,0.315,5.74,1.28,0.262,0.318,3.00,1.33,0.257,0.316
2024,KT,손동현,42,1,2,47.1,5.32,5.41,1.48,12.6,9.3,0.95,0.285,4.74,1.62,0.313,0.364,5.32,1.14,0.193,0.277
2024,KT,이선우,6,0,0,10.0,5.40,5.15,1.40,8.9,8.9,0.00,0.286,3.60,0.80,0.211,0.211,7.71,2.14,0.333,0.480
2024,KT,김영현,8,0,0,7.1,4.91,6.62,2.18,20.5,17.9,1.23,0.364,1.93,1.50,0.263,0.364,10.13,3.38,0.333,0.529
2024,KT,하준호,2,0,0,2.0,9.00,5.83,3.00,0.0,9.1,0.00,0.500,54.00,9.00,0.750,0.750,0.00,1.80,0.333,0.429
2024,KT,이상동,29,0,1,32.0,5.34,4.70,1.75,19.7,9.2,0.84,0.386,4.20,1.87,0.306,0.419,6.89,1.60,0.339,0.357
2024,KT,원상현,22,2,5,65.1,7.03,4.68,2.08,18.2,9.6,0.83,0.440,7.67,2.12,0.360,0.430,5.83,2.08,0.369,0.425
2024,KT,박세진,6,0,0,5.1,3.38,5.69,2.06,8.0,16.0,0.00,0.368,27.00,9.00,0.500,0.667,0.00,1.15,0.286,0.333
2024,KT,이채호,9,0,0,6.2,9.45,7.85,2.40,13.5,8.1,2.70,0.423,5.06,1.50,0.348,0.360,27.00,6.00,0.556,0.667
2024,KT,성재헌,30,0,0,32.0,7.31,4.94,1.94,12.6,10.1,0.28,0.395,7.20,2.00,0.341,0.429,6.75,1.83,0.349,0.422
2024,KT,강건,4,0,1,4.0,11.25,9.33,3.00,12.5,16.7,2.25,0.467,21.60,2.40,0.375,0.444,3.86,3.43,0.455,0.600
2024,KT,전용주,4,0,0,1.2,10.80,5.91,3.00,36.4,27.3,0.00,0.667,,99.99,,1.000,10.80,2.40,0.286,0.500
2024,KT,한차현,10,0,4,19.0,9.95,7.53,2.47,16.5,17.5,1.90,0.391,9.90,2.30,0.349,0.442,10.80,2.88,0.368,0.500
2024,KT,주권,48,1,1,58.0,6.67,5.10,1.53,12.2,4.3,1.09,0.362,10.59,1.52,0.353,0.373,3.38,1.43,0.310,0.352
2024,KT,문용익,12,0,0,17.0,12.18,7.65,2.65,17.2,22.2,1.06,0.382,9.39,2.74,0.286,0.479,13.50,2.65,0.343,0.489
2024,두산,곽빈,30,15,9,167.2,4.24,4.21,1.30,21.5,10.6,0.59,0.281,3.80,1.15,0.204,0.283,4.36,1.41,0.247,0.340
2024,두산,김택연,60,3,2,65.0,2.08,3.27,1.26,28.2,11.2,0.28,0.314,2.25,0.89,0.177,0.250,1.69,1.61,0.245,0.369
2024,두산,브랜든,14,7,4,75.0,3.12,2.85,1.15,23.8,3.5,0.36,0.330,3.77,1.19,0.266,0.296,2.39,1.18,0.265,0.303
2024,두산,이병헌,77,6,1,65.1,2.89,4.36,1.45,20.0,11.9,0.41,0.315,1.62,1.92,0.277,0.395,3.25,1.24,0.247,0.320
2024,두산,김강률,53,2,2,42.0,3.00,4.30,1.48,17.6,11.2,0.21,0.313,3.24,1.28,0.237,0.314,2.87,1.85,0.286,0.400
2024,두산,홍건희,65,4,3,59.1,2.73,5.28,1.48,17.0,12.5,0.76,0.294,3.23,1.79,0.291,0.408,2.39,1.22,0.215,0.315
2024,두산,발라조빅,12,2,6,57.0,4.26,3.31,1.44,27.6,11.2,0.47,0.343,4.18,1.35,0.233,0.330,3.94,1.41,0.248,0.329
2024,두산,최준호,17,3,6,72.1,5.10,5.54,1.37,18.5,9.6,1.37,0.275,3.71,1.24,0.225,0.301,5.82,1.53,0.269,0.355
2024,두산,알칸타라,12,2,2,64.1,4.76,5.95,1.24,12.6,8.1,1.40,0.240,5.23,1.16,0.223,0.293,4.71,1.40,0.272,0.331
2024,두산,최원준,24,6,7,110.0,6.46,6.15,1.45,14.7,6.9,1.72,0.296,4.82,0.99,0.202,0.266,6.63,1.77,0.333,0.392
2024,두산,최지강,55,3,1,50.0,3.24,5.27,1.44,20.3,10.8,1.08,0.300,2.22,1.27,0.247,0.346,3.80,1.52,0.241,0.350
2024,두산,김민규,13,0,1,25.0,4.32,7.18,1.68,16.2,16.2,1.44,0.271,7.59,2.44,0.362,0.492,2.03,1.13,0.140,0.288
2024,두산,이영하,59,5,4,65.1,3.99,4.56,1.50,19.8,12.1,0.55,0.299,2.35,1.60,0.256,0.364,4.81,1.34,0.233,0.306
2024,두산,시라카와,7,2,3,34.1,6.03,6.31,1.57,12.0,15.2,0.79,0.248,5.06,1.06,0.170,0.286,6.88,2.00,0.271,0.402
2024,두산,박신지,6,0,1,8.2,2.08,6.69,1.85,7.3,19.5,0.00,0.286,1.93,1.93,0.278,0.435,2.45,1.91,0.250,0.438
2024,두산,최종인,11,1,0,9.2,3.72,6.28,1.34,19.0,11.9,1.86,0.222,2.45,1.64,0.214,0.353,5.40,1.20,0.263,0.286
2024,두산,김유성,17,1,2,28.0,6.43,5.27,1.86,20.9,17.3,0.32,0.333,6.75,2.06,0.238,0.418,6.46,1.76,0.250,0.400
2024,두산,박정수,29,1,2,29.2,5.16,4.69,1.69,16.1,8.8,0.61,0.364,6.75,1.55,0.333,0.373,1.86,2.07,0.293,0.408
2024,두산,박지호,1,0,0,0.2,0.00,1.53,1.50,66.7,33.3,0.00,,0.00,0.00,0.000,0.000,0.00,3.00,0.000,0.500
2024,두산,최승용,12,2,0,27.0,6.00,5.76,1.63,16.9,5.6,2.00,0.348,8.62,1.60,0.317,0.368,1.86,1.66,0.326,0.340
2024,두산,김도윤,2,0,0,2.1,3.86,7.27,1.71,8.3,16.7,0.00,0.250,0.00,0.00,0.000,0.167,13.50,6.00,0.500,0.667
2024,두산,박치국,52,2,3,48.0,6.38,6.19,1.60,15.8,8.1,1.50,0.345,6.15,1.22,0.274,0.345,5.40,2.55,0.397,0.493
2024,두산,박소준,1,0,1,4.0,11.25,10.53,2.00,10.0,10.0,4.50,0.286,0.00,2.40,0.375,0.444,19.29,1.71,0.300,0.364
2024,두산,권휘,8,0,0,9.0,11.00,3.66,2.44,22.4,14.3,0.00,0.500,4.91,1.64,0.154,0.353,11.81,2.81,0.444,0.500
2024,두산,김정우,1,0,0,0.1,81.00,4.23,9.00,0.0,0.0,0.00,1.000,99.99,99.99,1.000,1.000,27.00,3.00,1.000,1.000
2024,두산,정철원,36,2,1,32.1,6.40,6.12,2.01,23.6,15.8,1.39,0.382,6.75,2.00,0.303,0.432,6.75,2.11,0.288,0.427
2024,두산,김동주,14,1,3,50.0,6.84,5.51,1.76,14.3,8.6,1.08,0.345,5.25,1.63,0.306,0.375,9.13,2.03,0.343,0.398
2024,두산,김호준,16,1,2,13.1,8.78,6.16,1.95,8.8,5.9,0.68,0.429,13.50,2.63,0.440,0.533,5.87,1.57,0.367,0.441
2024,두산,이교훈,33,1,1,35.1,7.39,6.40,1.70,16.3,10.2,1.78,0.324,8.76,1.62,0.260,0.351,6.95,1.77,0.326,0.398
2024,두산,김명신,35,2,1,32.2,9.37,6.21,2.17,14.9,4.8,2.20,0.447,8.40,2.60,0.438,0.481,10.06,1.65,0.360,0.380
2024,한화,류현진,28,10,8,158.1,3.87,3.73,1.36,19.9,4.9,0.68,0.346,3.94,1.19,0.264,0.299,4.05,1.65,0.322,0.362
2024,한화,주현상,65,8,4,71.1,2.65,3.89,0.84,24.0,3.0,1.14,0.238,2.23,0.77,0.202,0.227,3.06,0.93,0.217,0.240
2024,한화,와이스,16,5,5,91.2,3.73,3.71,1.16,25.5,7.6,0.79,0.284,3.63,0.76,0.150,0.205,3.62,1.39,0.268,0.330
2024,한화,문동주,21,7,7,111.1,5.17,4.78,1.67,19.1,7.6,1.13,0.388,5.29,1.61,0.325,0.370,5.10,1.74,0.326,0.394
2024,한화,바리아,20,6,7,92.2,5.15,3.90,1.42,20.5,4.4,0.97,0.357,4.84,1.30,0.272,0.312,5.53,1.58,0.326,0.347
2024,한화,산체스,11,2,3,53.1,4.22,3.91,1.52,22.9,8.6,0.34,0.374,5.28,2.34,0.372,0.481,2.91,0.51,0.139,0.182
2024,한화,황준서,36,2,8,72.0,5.38,5.78,1.82,20.5,15.0,1.13,0.348,6.81,1.93,0.310,0.408,3.78,1.74,0.260,0.397
2024,한화,박상원,65,3,3,66.2,4.59,3.54,1.19,23.4,7.9,0.27,0.304,4.50,1.09,0.242,0.312,4.80,1.30,0.230,0.313
2024,한화,이민우,64,2,1,55.0,3.76,4.48,1.44,20.9,9.8,0.82,0.333,3.38,1.33,0.243,0.322,3.47,1.59,0.318,0.380
2024,한화,한승혁,70,5,5,62.2,5.03,4.31,1.61,22.1,13.1,0.29,0.347,5.52,1.74,0.267,0.381,4.35,1.39,0.234,0.353
2024,한화,장민재,26,1,1,29.0,3.10,4.47,1.83,12.3,5.1,0.62,0.404,4.30,2.05,0.385,0.431,2.31,1.97,0.382,0.404
2024,한화,김서현,37,1,2,38.1,3.76,4.43,1.64,24.2,18.0,0.00,0.316,2.37,1.16,0.159,0.321,5.40,2.07,0.267,0.415
2024,한화,김민우,3,1,0,12.1,2.19,5.08,1.05,26.5,12.2,1.46,0.179,0.00,1.29,0.235,0.316,3.52,0.91,0.115,0.233
2024,한화,이상규,21,1,4,32.0,5.63,5.48,1.69,18.1,10.1,1.41,0.343,4.41,1.71,0.333,0.378,5.27,1.76,0.259,0.385
2024,한화,김기중,27,5,4,59.0,6.56,5.98,1.86,13.6,9.4,1.22,0.366,5.26,1.68,0.308,0.367,7.52,1.92,0.346,0.423
2024,한화,장시환,30,2,2,33.1,5.13,5.41,1.68,17.9,14.1,0.81,0.313,5.59,1.76,0.299,0.393,5.25,1.67,0.222,0.351
2024,한화,페냐,9,3,5,37.1,6.27,5.92,1.63,17.0,11.7,1.45,0.302,7.36,1.98,0.288,0.403,4.71,1.33,0.256,0.311
2024,한화,김승일,3,0,0,3.0,3.00,3.63,1.33,15.4,0.0,0.00,0.400,4.50,2.00,0.444,0.500,0.00,0.00,0.000,0.000
2024,한화,남지민,2,0,0,4.0,0.00,4.76,1.00,17.6,11.8,0.00,0.182,0.00,1.50,0.143,0.400,0.00,0.50,0.143,0.143
2024,한화,김범수,39,0,0,34.0,5.29,7.55,1.56,24.2,12.7,2.91,0.268,4.41,1.29,0.211,0.338,6.75,1.75,0.299,0.392
2024,한화,조동욱,21,1,2,41.0,6.37,5.29,1.73,16.2,7.1,1.10,0.374,6.65,1.43,0.297,0.353,6.23,2.08,0.364,0.427
2024,한화,배민서,1,0,0,1.2,16.20,8.49,4.20,9.1,27.3,0.00,0.571,0.00,0.00,0.000,0.000,40.50,10.50,0.667,0.778
2024,한화,김규연,58,1,0,59.0,7.02,5.48,1.59,14.8,10.4,0.92,0.321,6.14,1.43,0.284,0.341,8.46,1.88,0.306,0.415
2024,한화,김도빈,1,0,1,0.1,54.00,25.53,12.00,20.0,60.0,0.00,1.000,54.00,6.00,0.500,0.667,,99.99,,1.000
2024,한화,이충호,3,0,0,2.1,3.86,5.13,3.00,23.1,23.1,0.00,0.571,0.00,1.50,0.000,0.333,0.00,3.00,0.429,0.556
2024,한화,장지수,13,0,0,14.0,10.93,4.55,2.36,14.7,13.3,0.00,0.442,7.36,1.64,0.250,0.400,15.88,3.53,0.469,0.541
2024,한화,윤대경,7,0,0,7.2,10.57,6.42,2.09,17.5,15.0,1.17,0.360,9.82,2.45,0.400,0.450,12.27,1.91,0.308,0.421
2024,한화,이태양,10,0,2,9.1,11.57,9.48,2.04,4.2,4.2,3.86,0.325,9.00,1.67,0.333,0.357,16.20,2.70,0.421,0.450
2024,한화,한승주,18,0,2,22.0,11.45,5.61,2.50,11.7,8.3,0.82,0.483,7.71,1.71,0.375,0.412,13.50,3.20,0.481,0.548
2024,키움,후라도,30,10,8,190.1,3.36,3.89,1.14,21.7,4.1,0.90,0.306,3.67,1.10,0.249,0.285,2.90,1.18,0.256,0.300
2024,키움,헤이수스,30,13,11,171.1,3.68,4.18,1.25,24.5,6.0,1.16,0.318,4.77,1.42,0.280,0.344,1.53,0.94,0.207,0.256
2024,키움,하영민,28,9,8,150.1,4.37,4.53,1.50,15.1,8.6,0.48,0.322,3.88,1.33,0.257,0.324,4.78,1.65,0.298,0.364
2024,키움,주승우,55,4,6,51.2,4.35,4.25,1.32,19.1,8.0,0.70,0.305,3.65,1.22,0.207,0.317,4.13,1.38,0.292,0.333
2024,키움,조상우,44,0,1,39.2,3.18,4.10,1.51,21.1,11.7,0.45,0.342,1.96,1.31,0.231,0.324,4.12,1.63,0.297,0.372
2024,키움,김인범,19,2,7,63.1,5.40,6.83,1.67,9.1,10.4,1.28,0.300,6.68,1.55,0.276,0.375,4.60,1.77,0.317,0.397
2024,키움,김성민,46,3,4,45.2,4.34,4.93,1.36,18.1,9.0,0.99,0.310,5.63,1.38,0.268,0.344,3.26,1.45,0.293,0.354
2024,키움,김재웅,26,0,2,23.2,3.42,4.99,1.52,17.8,11.2,0.76,0.306,2.53,1.97,0.289,0.407,4.91,1.18,0.225,0.289
2024,키움,김윤하,19,1,6,79.0,6.04,5.35,1.62,11.8,9.6,0.68,0.322,7.27,1.68,0.310,0.381,4.59,1.53,0.271,0.353
2024,키움,김선기,42,6,4,76.1,5.54,6.36,1.59,12.0,8.4,1.53,0.298,4.79,1.45,0.281,0.335,6.82,1.64,0.288,0.367
2024,키움,김동욱,37,2,1,36.0,5.00,5.01,1.08,12.3,4.1,1.00,0.254,5.51,1.29,0.286,0.328,5.09,0.96,0.224,0.239
2024,키움,양지율,21,0,2,18.2,6.27,6.50,1.55,8.4,15.7,0.48,0.250,1.80,1.50,0.243,0.364,12.91,1.70,0.250,0.382
2024,키움,원종현,4,0,0,3.2,4.91,4.12,1.91,22.2,16.7,0.00,0.364,7.71,2.14,0.364,0.417,0.00,0.75,0.000,0.200
2024,키움,박승주,15,0,1,17.1,6.75,5.58,1.44,17.6,12.2,1.04,0.298,3.00,1.11,0.250,0.294,10.29,2.14,0.308,0.471
2024,키움,박윤성,17,0,0,18.2,5.79,7.09,1.23,17.3,11.1,2.41,0.173,6.52,0.93,0.189,0.231,5.63,1.63,0.214,0.361
2024,키움,정찬헌,4,0,2,16.0,7.88,6.48,1.81,6.8,4.1,1.69,0.371,8.10,1.10,0.250,0.308,6.75,4.00,0.571,0.571
2024,키움,윤정현,2,0,0,3.0,9.00,5.53,2.00,6.7,13.3,0.00,0.333,13.50,3.00,0.429,0.500,0.00,0.00,0.000,0.000
2024,키움,김동규,2,0,0,0.1,54.00,23.43,9.00,0.0,50.0,0.00,0.500,0.00,3.00,0.500,0.500,99.99,99.99,,1.000
2024,키움,손현기,6,0,1,14.1,7.53,6.78,1.74,13.0,11.6,1.26,0.319,8.64,1.80,0.306,0.419,5.40,1.40,0.235,0.333
2024,키움,문성현,42,1,2,38.1,6.57,5.40,2.06,16.4,13.2,0.70,0.402,6.30,1.75,0.321,0.396,8.04,2.62,0.377,0.488
2024,키움,김연주,34,1,1,31.1,6.61,6.84,1.63,12.2,11.5,1.44,0.282,7.00,1.67,0.274,0.391,6.23,1.38,0.245,0.321
2024,키움,이종민,12,1,8,43.2,7.63,7.31,1.79,9.9,10.4,1.86,0.305,7.30,1.66,0.268,0.364,9.19,2.04,0.377,0.443
2024,키움,박범준,5,0,1,5.1,13.50,5.71,2.06,28.6,14.3,1.69,0.429,10.13,2.63,0.364,0.467,19.29,1.29,0.250,0.364
2024,키움,이명종,10,0,1,11.0,8.18,8.81,2.27,6.9,8.6,3.27,0.364,5.06,2.06,0.318,0.407,11.81,2.44,0.462,0.464
2024,키움,전준표,18,2,4,27.2,6.83,7.22,1.99,12.5,13.9,1.30,0.320,4.91,1.77,0.286,0.392,7.71,2.06,0.271,0.426
2024,키움,오석주,17,1,1,17.0,11.12,4.51,2.29,17.4,12.0,0.00,0.459,12.54,2.25,0.350,0.460,12.00,3.00,0.452,0.514
2024,키움,조영건,25,2,1,39.1,8.01,6.11,1.91,15.7,12.2,1.60,0.326,9.45,2.30,0.330,0.431,5.50,1.28,0.235,0.299
2024,키움,윤석원,11,0,1,17.1,11.42,7.81,2.19,1.1,8.0,1.56,0.378,9.31,2.07,0.395,0.438,10.80,2.40,0.414,0.486
2024,키움,김동혁,17,0,2,22.1,6.85,8.67,1.66,8.8,9.8,2.82,0.274,5.52,1.30,0.280,0.356,6.14,1.91,0.300,0.378
2024,KIA,양현종,29,11,5,171.1,4.10,4.69,1.25,17.7,5.6,1.10,0.290,4.06,1.13,0.231,0.289,4.10,1.35,0.280,0.315
